source,target,edge_type,weight
cliente_583,agencia_315,cliente_agencia,1.0
cliente_584,agencia_755,cliente_agencia,1.0
cliente_585,agencia_457,cliente_agencia,1.0
cliente_586,agencia_280,cliente_agencia,1.0
cliente_587,agencia_108,cliente_agencia,1.0
cliente_588,agencia_146,cliente_agencia,1.0
cliente_589,agencia_9,cliente_agencia,1.0
cliente_590,agencia_51,cliente_agencia,1.0
cliente_591,agencia_609,cliente_agencia,1.0
cliente_592,agencia_524,cliente_agencia,1.0
cliente_593,agencia_462,cliente_agencia,1.0
cliente_594,agencia_472,cliente_agencia,1.0
cliente_595,agencia_450,cliente_agencia,1.0
cliente_596,agencia_456,cliente_agencia,1.0
cliente_597,agencia_410,cliente_agencia,1.0
cliente_598,agencia_614,cliente_agencia,1.0
cliente_599,agencia_310,cliente_agencia,1.0
cliente_600,agencia_774,cliente_agencia,1.0
cliente_601,agencia_563,cliente_agencia,1.0
cliente_602,agencia_4,cliente_agencia,1.0
cliente_603,agencia_394,cliente_agencia,1.0
cliente_604,agencia_741,cliente_agencia,1.0
cliente_605,agencia_402,cliente_agencia,1.0
cliente_606,agencia_416,cliente_agencia,1.0
cliente_607,agencia_95,cliente_agencia,1.0
cliente_608,agencia_213,cliente_agencia,1.0
cliente_609,agencia_494,cliente_agencia,1.0
cliente_610,agencia_247,cliente_agencia,1.0
cliente_611,agencia_92,cliente_agencia,1.0
cliente_612,agencia_331,cliente_agencia,1.0
cliente_613,agencia_213,cliente_agencia,1.0
cliente_614,agencia_535,cliente_agencia,1.0
cliente_615,agencia_617,cliente_agencia,1.0
cliente_616,agencia_396,cliente_agencia,1.0
cliente_617,agencia_552,cliente_agencia,1.0
cliente_618,agencia_301,cliente_agencia,1.0
cliente_619,agencia_677,cliente_agencia,1.0
cliente_620,agencia_60,cliente_agencia,1.0
cliente_621,agencia_139,cliente_agencia,1.0
cliente_622,agencia_154,cliente_agencia,1.0
cliente_623,agencia_468,cliente_agencia,1.0
cliente_624,agencia_73,cliente_agencia,1.0
cliente_625,agencia_216,cliente_agencia,1.0
cliente_626,agencia_676,cliente_agencia,1.0
cliente_627,agencia_742,cliente_agencia,1.0
cliente_628,agencia_353,cliente_agencia,1.0
cliente_629,agencia_200,cliente_agencia,1.0
cliente_630,agencia_582,cliente_agencia,1.0
cliente_631,agencia_251,cliente_agencia,1.0
cliente_632,agencia_761,cliente_agencia,1.0
cliente_633,agencia_519,cliente_agencia,1.0
cliente_634,agencia_571,cliente_agencia,1.0
cliente_635,agencia_151,cliente_agencia,1.0
cliente_636,agencia_487,cliente_agencia,1.0
cliente_637,agencia_233,cliente_agencia,1.0
cliente_638,agencia_195,cliente_agencia,1.0
cliente_639,agencia_357,cliente_agencia,1.0
cliente_640,agencia_560,cliente_agencia,1.0
cliente_641,agencia_205,cliente_agencia,1.0
cliente_642,agencia_643,cliente_agencia,1.0
cliente_643,agencia_309,cliente_agencia,1.0
cliente_644,agencia_184,cliente_agencia,1.0
cliente_645,agencia_673,cliente_agencia,1.0
cliente_646,agencia_537,cliente_agencia,1.0
cliente_647,agencia_13,cliente_agencia,1.0
cliente_648,agencia_29,cliente_agencia,1.0
cliente_649,agencia_164,cliente_agencia,1.0
cliente_650,agencia_515,cliente_agencia,1.0
cliente_651,agencia_754,cliente_agencia,1.0
cliente_652,agencia_235,cliente_agencia,1.0
cliente_653,agencia_105,cliente_agencia,1.0
cliente_654,agencia_616,cliente_agencia,1.0
cliente_655,agencia_358,cliente_agencia,1.0
cliente_656,agencia_235,cliente_agencia,1.0
cliente_657,agencia_794,cliente_agencia,1.0
cliente_658,agencia_785,cliente_agencia,1.0
cliente_659,agencia_771,cliente_agencia,1.0
cliente_660,agencia_64,cliente_agencia,1.0
cliente_661,agencia_270,cliente_agencia,1.0
cliente_662,agencia_729,cliente_agencia,1.0
cliente_663,agencia_281,cliente_agencia,1.0
cliente_664,agencia_374,cliente_agencia,1.0
cliente_665,agencia_413,cliente_agencia,1.0
cliente_666,agencia_77,cliente_agencia,1.0
cliente_667,agencia_739,cliente_agencia,1.0
cliente_668,agencia_261,cliente_agencia,1.0
cliente_669,agencia_353,cliente_agencia,1.0
cliente_670,agencia_76,cliente_agencia,1.0
cliente_671,agencia_319,cliente_agencia,1.0
cliente_672,agencia_771,cliente_agencia,1.0
cliente_673,agencia_664,cliente_agencia,1.0
cliente_674,agencia_177,cliente_agencia,1.0
cliente_675,agencia_172,cliente_agencia,1.0
cliente_676,agencia_668,cliente_agencia,1.0
cliente_677,agencia_568,cliente_agencia,1.0
cliente_678,agencia_386,cliente_agencia,1.0
cliente_679,agencia_779,cliente_agencia,1.0
cliente_680,agencia_364,cliente_agencia,1.0
cliente_681,agencia_355,cliente_agencia,1.0
cliente_682,agencia_373,cliente_agencia,1.0
cliente_683,agencia_214,cliente_agencia,1.0
cliente_684,agencia_38,cliente_agencia,1.0
cliente_685,agencia_471,cliente_agencia,1.0
cliente_686,agencia_787,cliente_agencia,1.0
cliente_687,agencia_650,cliente_agencia,1.0
cliente_688,agencia_419,cliente_agencia,1.0
cliente_689,agencia_175,cliente_agencia,1.0
cliente_690,agencia_368,cliente_agencia,1.0
cliente_691,agencia_481,cliente_agencia,1.0
cliente_692,agencia_176,cliente_agencia,1.0
cliente_693,agencia_639,cliente_agencia,1.0
cliente_694,agencia_428,cliente_agencia,1.0
cliente_695,agencia_158,cliente_agencia,1.0
cliente_696,agencia_209,cliente_agencia,1.0
cliente_697,agencia_325,cliente_agencia,1.0
cliente_698,agencia_666,cliente_agencia,1.0
cliente_699,agencia_233,cliente_agencia,1.0
cliente_700,agencia_218,cliente_agencia,1.0
cliente_701,agencia_344,cliente_agencia,1.0
cliente_702,agencia_298,cliente_agencia,1.0
cliente_703,agencia_33,cliente_agencia,1.0
cliente_704,agencia_37,cliente_agencia,1.0
cliente_705,agencia_67,cliente_agencia,1.0
cliente_706,agencia_763,cliente_agencia,1.0
cliente_707,agencia_273,cliente_agencia,1.0
cliente_708,agencia_593,cliente_agencia,1.0
cliente_709,agencia_497,cliente_agencia,1.0
cliente_710,agencia_192,cliente_agencia,1.0
cliente_711,agencia_668,cliente_agencia,1.0
cliente_712,agencia_655,cliente_agencia,1.0
cliente_713,agencia_328,cliente_agencia,1.0
cliente_714,agencia_701,cliente_agencia,1.0
cliente_715,agencia_521,cliente_agencia,1.0
cliente_716,agencia_528,cliente_agencia,1.0
cliente_717,agencia_601,cliente_agencia,1.0
cliente_718,agencia_745,cliente_agencia,1.0
cliente_719,agencia_395,cliente_agencia,1.0
cliente_720,agencia_596,cliente_agencia,1.0
cliente_721,agencia_288,cliente_agencia,1.0
cliente_722,agencia_748,cliente_agencia,1.0
cliente_723,agencia_114,cliente_agencia,1.0
cliente_724,agencia_440,cliente_agencia,1.0
cliente_725,agencia_487,cliente_agencia,1.0
cliente_726,agencia_23,cliente_agencia,1.0
cliente_727,agencia_634,cliente_agencia,1.0
cliente_728,agencia_102,cliente_agencia,1.0
cliente_729,agencia_393,cliente_agencia,1.0
cliente_730,agencia_678,cliente_agencia,1.0
cliente_731,agencia_193,cliente_agencia,1.0
cliente_732,agencia_46,cliente_agencia,1.0
cliente_733,agencia_158,cliente_agencia,1.0
cliente_734,agencia_40,cliente_agencia,1.0
cliente_735,agencia_530,cliente_agencia,1.0
cliente_736,agencia_146,cliente_agencia,1.0
cliente_737,agencia_46,cliente_agencia,1.0
cliente_738,agencia_304,cliente_agencia,1.0
cliente_739,agencia_66,cliente_agencia,1.0
cliente_740,agencia_326,cliente_agencia,1.0
cliente_741,agencia_171,cliente_agencia,1.0
cliente_742,agencia_186,cliente_agencia,1.0
cliente_743,agencia_400,cliente_agencia,1.0
cliente_744,agencia_699,cliente_agencia,1.0
cliente_745,agencia_487,cliente_agencia,1.0
cliente_746,agencia_692,cliente_agencia,1.0
cliente_747,agencia_45,cliente_agencia,1.0
cliente_748,agencia_746,cliente_agencia,1.0
cliente_749,agencia_586,cliente_agencia,1.0
cliente_750,agencia_326,cliente_agencia,1.0
cliente_751,agencia_594,cliente_agencia,1.0
cliente_752,agencia_85,cliente_agencia,1.0
cliente_753,agencia_431,cliente_agencia,1.0
cliente_754,agencia_723,cliente_agencia,1.0
cliente_755,agencia_53,cliente_agencia,1.0
cliente_756,agencia_57,cliente_agencia,1.0
cliente_757,agencia_633,cliente_agencia,1.0
cliente_758,agencia_221,cliente_agencia,1.0
cliente_759,agencia_248,cliente_agencia,1.0
cliente_760,agencia_472,cliente_agencia,1.0
cliente_761,agencia_318,cliente_agencia,1.0
cliente_762,agencia_535,cliente_agencia,1.0
cliente_763,agencia_204,cliente_agencia,1.0
cliente_764,agencia_474,cliente_agencia,1.0
cliente_765,agencia_180,cliente_agencia,1.0
cliente_766,agencia_527,cliente_agencia,1.0
cliente_767,agencia_46,cliente_agencia,1.0
cliente_768,agencia_263,cliente_agencia,1.0
cliente_769,agencia_648,cliente_agencia,1.0
cliente_770,agencia_201,cliente_agencia,1.0
cliente_771,agencia_485,cliente_agencia,1.0
cliente_772,agencia_670,cliente_agencia,1.0
cliente_773,agencia_185,cliente_agencia,1.0
cliente_774,agencia_780,cliente_agencia,1.0
cliente_775,agencia_383,cliente_agencia,1.0
cliente_776,agencia_760,cliente_agencia,1.0
cliente_777,agencia_628,cliente_agencia,1.0
cliente_778,agencia_757,cliente_agencia,1.0
cliente_779,agencia_747,cliente_agencia,1.0
cliente_780,agencia_271,cliente_agencia,1.0
cliente_781,agencia_521,cliente_agencia,1.0
cliente_782,agencia_320,cliente_agencia,1.0
cliente_783,agencia_671,cliente_agencia,1.0
cliente_784,agencia_636,cliente_agencia,1.0
cliente_785,agencia_10,cliente_agencia,1.0
cliente_786,agencia_197,cliente_agencia,1.0
cliente_787,agencia_30,cliente_agencia,1.0
cliente_788,agencia_725,cliente_agencia,1.0
cliente_789,agencia_512,cliente_agencia,1.0
cliente_790,agencia_658,cliente_agencia,1.0
cliente_791,agencia_693,cliente_agencia,1.0
cliente_792,agencia_500,cliente_agencia,1.0
cliente_793,agencia_437,cliente_agencia,1.0
cliente_794,agencia_331,cliente_agencia,1.0
cliente_795,agencia_611,cliente_agencia,1.0
cliente_796,agencia_241,cliente_agencia,1.0
cliente_797,agencia_412,cliente_agencia,1.0
cliente_798,agencia_392,cliente_agencia,1.0
cliente_799,agencia_486,cliente_agencia,1.0
cliente_800,agencia_357,cliente_agencia,1.0
cliente_801,agencia_491,cliente_agencia,1.0
cliente_802,agencia_264,cliente_agencia,1.0
cliente_803,agencia_794,cliente_agencia,1.0
cliente_804,agencia_128,cliente_agencia,1.0
cliente_805,agencia_573,cliente_agencia,1.0
cliente_806,agencia_100,cliente_agencia,1.0
cliente_807,agencia_408,cliente_agencia,1.0
cliente_808,agencia_345,cliente_agencia,1.0
cliente_809,agencia_65,cliente_agencia,1.0
cliente_810,agencia_60,cliente_agencia,1.0
cliente_811,agencia_648,cliente_agencia,1.0
cliente_812,agencia_214,cliente_agencia,1.0
cliente_813,agencia_66,cliente_agencia,1.0
cliente_814,agencia_55,cliente_agencia,1.0
cliente_815,agencia_713,cliente_agencia,1.0
cliente_816,agencia_559,cliente_agencia,1.0
cliente_817,agencia_484,cliente_agencia,1.0
cliente_818,agencia_417,cliente_agencia,1.0
cliente_819,agencia_464,cliente_agencia,1.0
cliente_820,agencia_688,cliente_agencia,1.0
cliente_821,agencia_467,cliente_agencia,1.0
cliente_822,agencia_531,cliente_agencia,1.0
cliente_823,agencia_756,cliente_agencia,1.0
cliente_824,agencia_733,cliente_agencia,1.0
cliente_825,agencia_30,cliente_agencia,1.0
cliente_826,agencia_678,cliente_agencia,1.0
cliente_827,agencia_390,cliente_agencia,1.0
cliente_828,agencia_770,cliente_agencia,1.0
cliente_829,agencia_202,cliente_agencia,1.0
cliente_830,agencia_13,cliente_agencia,1.0
cliente_831,agencia_716,cliente_agencia,1.0
cliente_832,agencia_432,cliente_agencia,1.0
cliente_833,agencia_637,cliente_agencia,1.0
cliente_834,agencia_598,cliente_agencia,1.0
cliente_835,agencia_253,cliente_agencia,1.0
cliente_836,agencia_757,cliente_agencia,1.0
cliente_837,agencia_775,cliente_agencia,1.0
cliente_838,agencia_103,cliente_agencia,1.0
cliente_839,agencia_453,cliente_agencia,1.0
cliente_840,agencia_597,cliente_agencia,1.0
cliente_841,agencia_36,cliente_agencia,1.0
cliente_842,agencia_65,cliente_agencia,1.0
cliente_843,agencia_42,cliente_agencia,1.0
cliente_844,agencia_532,cliente_agencia,1.0
cliente_845,agencia_217,cliente_agencia,1.0
cliente_846,agencia_623,cliente_agencia,1.0
cliente_847,agencia_250,cliente_agencia,1.0
cliente_848,agencia_436,cliente_agencia,1.0
cliente_849,agencia_154,cliente_agencia,1.0
cliente_850,agencia_300,cliente_agencia,1.0
cliente_851,agencia_632,cliente_agencia,1.0
cliente_852,agencia_732,cliente_agencia,1.0
cliente_853,agencia_763,cliente_agencia,1.0
cliente_854,agencia_189,cliente_agencia,1.0
cliente_855,agencia_685,cliente_agencia,1.0
cliente_856,agencia_94,cliente_agencia,1.0
cliente_857,agencia_583,cliente_agencia,1.0
cliente_858,agencia_793,cliente_agencia,1.0
cliente_859,agencia_117,cliente_agencia,1.0
cliente_860,agencia_474,cliente_agencia,1.0
cliente_861,agencia_705,cliente_agencia,1.0
cliente_862,agencia_172,cliente_agencia,1.0
cliente_863,agencia_768,cliente_agencia,1.0
cliente_864,agencia_607,cliente_agencia,1.0
cliente_865,agencia_346,cliente_agencia,1.0
cliente_866,agencia_776,cliente_agencia,1.0
cliente_867,agencia_602,cliente_agencia,1.0
cliente_868,agencia_516,cliente_agencia,1.0
cliente_869,agencia_206,cliente_agencia,1.0
cliente_870,agencia_264,cliente_agencia,1.0
cliente_871,agencia_372,cliente_agencia,1.0
cliente_872,agencia_4,cliente_agencia,1.0
cliente_873,agencia_78,cliente_agencia,1.0
cliente_874,agencia_600,cliente_agencia,1.0
cliente_875,agencia_604,cliente_agencia,1.0
cliente_876,agencia_78,cliente_agencia,1.0
cliente_877,agencia_567,cliente_agencia,1.0
cliente_878,agencia_371,cliente_agencia,1.0
cliente_879,agencia_106,cliente_agencia,1.0
cliente_880,agencia_122,cliente_agencia,1.0
cliente_881,agencia_413,cliente_agencia,1.0
cliente_882,agencia_405,cliente_agencia,1.0
cliente_883,agencia_538,cliente_agencia,1.0
cliente_884,agencia_767,cliente_agencia,1.0
cliente_885,agencia_311,cliente_agencia,1.0
cliente_886,agencia_274,cliente_agencia,1.0
cliente_887,agencia_443,cliente_agencia,1.0
cliente_888,agencia_797,cliente_agencia,1.0
cliente_889,agencia_21,cliente_agencia,1.0
cliente_890,agencia_482,cliente_agencia,1.0
cliente_891,agencia_334,cliente_agencia,1.0
cliente_892,agencia_60,cliente_agencia,1.0
cliente_893,agencia_354,cliente_agencia,1.0
cliente_894,agencia_276,cliente_agencia,1.0
cliente_895,agencia_536,cliente_agencia,1.0
cliente_896,agencia_145,cliente_agencia,1.0
cliente_897,agencia_578,cliente_agencia,1.0
cliente_898,agencia_21,cliente_agencia,1.0
cliente_899,agencia_149,cliente_agencia,1.0
cliente_900,agencia_770,cliente_agencia,1.0
cliente_901,agencia_367,cliente_agencia,1.0
cliente_902,agencia_215,cliente_agencia,1.0
cliente_903,agencia_409,cliente_agencia,1.0
cliente_904,agencia_506,cliente_agencia,1.0
cliente_905,agencia_395,cliente_agencia,1.0
cliente_906,agencia_764,cliente_agencia,1.0
cliente_907,agencia_407,cliente_agencia,1.0
cliente_908,agencia_110,cliente_agencia,1.0
cliente_909,agencia_726,cliente_agencia,1.0
cliente_910,agencia_297,cliente_agencia,1.0
cliente_911,agencia_49,cliente_agencia,1.0
cliente_912,agencia_417,cliente_agencia,1.0
cliente_913,agencia_738,cliente_agencia,1.0
cliente_914,agencia_369,cliente_agencia,1.0
cliente_915,agencia_545,cliente_agencia,1.0
cliente_916,agencia_430,cliente_agencia,1.0
cliente_917,agencia_334,cliente_agencia,1.0
cliente_918,agencia_223,cliente_agencia,1.0
cliente_919,agencia_11,cliente_agencia,1.0
cliente_920,agencia_657,cliente_agencia,1.0
cliente_921,agencia_774,cliente_agencia,1.0
cliente_922,agencia_234,cliente_agencia,1.0
cliente_923,agencia_410,cliente_agencia,1.0
cliente_924,agencia_73,cliente_agencia,1.0
cliente_925,agencia_747,cliente_agencia,1.0
cliente_926,agencia_691,cliente_agencia,1.0
cliente_927,agencia_443,cliente_agencia,1.0
cliente_928,agencia_602,cliente_agencia,1.0
cliente_929,agencia_403,cliente_agencia,1.0
cliente_930,agencia_568,cliente_agencia,1.0
cliente_931,agencia_221,cliente_agencia,1.0
cliente_932,agencia_46,cliente_agencia,1.0
cliente_933,agencia_672,cliente_agencia,1.0
cliente_934,agencia_429,cliente_agencia,1.0
cliente_935,agencia_546,cliente_agencia,1.0
cliente_936,agencia_430,cliente_agencia,1.0
cliente_937,agencia_199,cliente_agencia,1.0
cliente_938,agencia_463,cliente_agencia,1.0
cliente_939,agencia_42,cliente_agencia,1.0
cliente_940,agencia_206,cliente_agencia,1.0
cliente_941,agencia_402,cliente_agencia,1.0
cliente_942,agencia_636,cliente_agencia,1.0
cliente_943,agencia_88,cliente_agencia,1.0
cliente_944,agencia_131,cliente_agencia,1.0
cliente_945,agencia_274,cliente_agencia,1.0
cliente_946,agencia_638,cliente_agencia,1.0
cliente_947,agencia_147,cliente_agencia,1.0
cliente_948,agencia_73,cliente_agencia,1.0
cliente_949,agencia_358,cliente_agencia,1.0
cliente_950,agencia_372,cliente_agencia,1.0
cliente_951,agencia_178,cliente_agencia,1.0
cliente_952,agencia_573,cliente_agencia,1.0
cliente_953,agencia_317,cliente_agencia,1.0
cliente_954,agencia_668,cliente_agencia,1.0
cliente_955,agencia_22,cliente_agencia,1.0
cliente_956,agencia_542,cliente_agencia,1.0
cliente_957,agencia_618,cliente_agencia,1.0
cliente_958,agencia_583,cliente_agencia,1.0
cliente_959,agencia_369,cliente_agencia,1.0
cliente_960,agencia_761,cliente_agencia,1.0
cliente_961,agencia_625,cliente_agencia,1.0
cliente_962,agencia_493,cliente_agencia,1.0
cliente_963,agencia_482,cliente_agencia,1.0
cliente_964,agencia_676,cliente_agencia,1.0
cliente_965,agencia_446,cliente_agencia,1.0
cliente_966,agencia_403,cliente_agencia,1.0
cliente_967,agencia_137,cliente_agencia,1.0
cliente_968,agencia_170,cliente_agencia,1.0
cliente_969,agencia_438,cliente_agencia,1.0
cliente_970,agencia_256,cliente_agencia,1.0
cliente_971,agencia_760,cliente_agencia,1.0
cliente_972,agencia_715,cliente_agencia,1.0
cliente_973,agencia_456,cliente_agencia,1.0
cliente_974,agencia_27,cliente_agencia,1.0
cliente_975,agencia_633,cliente_agencia,1.0
cliente_976,agencia_68,cliente_agencia,1.0
cliente_977,agencia_329,cliente_agencia,1.0
cliente_978,agencia_266,cliente_agencia,1.0
cliente_979,agencia_609,cliente_agencia,1.0
cliente_980,agencia_111,cliente_agencia,1.0
cliente_981,agencia_3,cliente_agencia,1.0
cliente_982,agencia_425,cliente_agencia,1.0
cliente_983,agencia_275,cliente_agencia,1.0
cliente_984,agencia_782,cliente_agencia,1.0
cliente_985,agencia_543,cliente_agencia,1.0
cliente_986,agencia_665,cliente_agencia,1.0
cliente_987,agencia_98,cliente_agencia,1.0
cliente_988,agencia_701,cliente_agencia,1.0
cliente_989,agencia_470,cliente_agencia,1.0
cliente_990,agencia_391,cliente_agencia,1.0
cliente_991,agencia_785,cliente_agencia,1.0
cliente_992,agencia_536,cliente_agencia,1.0
cliente_993,agencia_167,cliente_agencia,1.0
cliente_994,agencia_768,cliente_agencia,1.0
cliente_995,agencia_799,cliente_agencia,1.0
cliente_996,agencia_269,cliente_agencia,1.0
cliente_997,agencia_608,cliente_agencia,1.0
cliente_998,agencia_509,cliente_agencia,1.0
cliente_999,agencia_293,cliente_agencia,1.0
cliente_1000,agencia_108,cliente_agencia,1.0
cliente_1001,agencia_759,cliente_agencia,1.0
cliente_1002,agencia_540,cliente_agencia,1.0
cliente_1003,agencia_504,cliente_agencia,1.0
cliente_1004,agencia_153,cliente_agencia,1.0
cliente_1005,agencia_727,cliente_agencia,1.0
cliente_1006,agencia_581,cliente_agencia,1.0
cliente_1007,agencia_644,cliente_agencia,1.0
cliente_1008,agencia_699,cliente_agencia,1.0
cliente_1009,agencia_267,cliente_agencia,1.0
cliente_1010,agencia_627,cliente_agencia,1.0
cliente_1011,agencia_748,cliente_agencia,1.0
cliente_1012,agencia_525,cliente_agencia,1.0
cliente_1013,agencia_515,cliente_agencia,1.0
cliente_1014,agencia_191,cliente_agencia,1.0
cliente_1015,agencia_280,cliente_agencia,1.0
cliente_1016,agencia_215,cliente_agencia,1.0
cliente_1017,agencia_352,cliente_agencia,1.0
cliente_1018,agencia_759,cliente_agencia,1.0
cliente_1019,agencia_654,cliente_agencia,1.0
cliente_1020,agencia_267,cliente_agencia,1.0
cliente_1021,agencia_532,cliente_agencia,1.0
cliente_1022,agencia_82,cliente_agencia,1.0
cliente_1023,agencia_444,cliente_agencia,1.0
cliente_1024,agencia_388,cliente_agencia,1.0
cliente_1025,agencia_397,cliente_agencia,1.0
cliente_1026,agencia_742,cliente_agencia,1.0
cliente_1027,agencia_744,cliente_agencia,1.0
